Country,Locality,Site_ID,Site_original,Site_Revised,Plot,Plot_Original,Transect,GPS_Waypoint,Latitude,Longitude,Day,Month,Year,Season,MaxCan,MinCan,MeanCan,MaxVis,MeanVis,TreeS,TreeM,TreeL,TreeTotal,Site_Type_Major,Site_Type_Minor,Transect_Type,Notes
Zambia,Mayukwayukwa,20MYA29_10_1832021,21MYA27,20MYA29,4,10,T2_18321,0318 10,-14.503559,24.186637,18,3,2021,Season 1,8,0,2,100,50,10,1,0,11,Agriculture,Agriculture,Agriculture,Degraded miombo near dambo edge
Zambia,Mayukwayukwa,20MYA29_11_1832021,21MYA27,20MYA29,5,11,T2_18321,0318 11,-14.502044,24.185633,18,3,2021,Season 1,7,0,1,500,50,30,1,0,31,Agriculture,Agriculture,Agriculture,Secondary shrubs (charcoal) near village
Zambia,Mayukwayukwa,20MYA29_12_1832021,21MYA27,20MYA29,6,12,T2_18321,0318 12,-14.501011,24.184109,18,3,2021,Season 1,10,0,1,500,100,25,1,0,26,Agriculture,Agriculture,Agriculture,Degraded woodland surrounded by fields & villages
Zambia,Mayukwayukwa,26MYA23_1_1932021,26MYA24,26MYA23,1,1,T1_19321,0319 01,-14.545059,24.244048,19,3,2021,Season 1,10,0,3,200,100,10,2,0,12,Forest Edge,Forest,Forest Edge,Degraded miombo
Zambia,Mayukwayukwa,26MYA24_2_1932021,26MYA24,26MYA24,2,2,T1_19321,0319 02,-14.543256,24.243886,19,3,2021,Season 1,8,0,5,100,50,10,3,0,13,Forest Edge,Forest,Forest Edge,Degraded miombo
Zambia,Mayukwayukwa,26MYA24_3_1932021,26MYA24,26MYA24,3,3,T1_19321,0319 03,-14.541447,24.243748,19,3,2021,Season 1,10,1,5,100,50,10,4,0,14,Forest Edge,Forest,Forest Edge,"50% semi-intact miombo, 50% degraded miombo"
Zambia,Mayukwayukwa,26MYA24_4_1932021,26MYA24,26MYA24,4,4,T1_19321,0319 04,-14.539609,24.243577,19,3,2021,Season 1,10,1,3,75,30,16,3,0,19,Forest Edge,Forest,Forest Edge,Degraded miombo
Zambia,Mayukwayukwa,26MYA24_5_1932021,26MYA24,26MYA24,5,5,T1_19321,0319 05,-14.537811,24.243402,19,3,2021,Season 1,10,0,4,200,50,15,1,0,16,Forest Edge,Forest,Forest Edge,Degraded miombo
Zambia,Mayukwayukwa,26MYA24_6_1932021,26MYA24,26MYA24,6,6,T1_19321,0319 06,-14.535986,24.243257,19,3,2021,Season 1,8,1,3,50,30,8,0,0,8,Forest Edge,Forest,Forest Edge,Degraded miombo
Zambia,Mayukwayukwa,26MYA25_7_1932021,26MYA25,26MYA25,1,7,T2_19321,0319 07,-14.534182,24.243157,19,3,2021,Season 1,15,0,6,300,50,35,1,1,37,Agriculture,Agriculture,Agriculture,Degraded miombo
Zambia,Mayukwayukwa,26MYA25_8_1932021,26MYA25,26MYA25,2,8,T2_19321,0319 08,-14.532378,24.242874,19,3,2021,Season 1,8,0,1,1000,100,10,1,0,11,Agriculture,Agriculture,Agriculture,"25% maize, 25% cassava, strip of trees, 50% fallow fields"
Zambia,Mayukwayukwa,26MYA25_9_1932021,26MYA25,26MYA25,3,9,T2_19321,0319 09,-14.530559,24.24284,19,3,2021,Season 1,4,0,0,300,30,12,0,0,12,Agriculture,Agriculture,Agriculture,fallow fields
Zambia,Mayukwayukwa,26MYA25_10_1932021,26MYA25,26MYA25,4,10,T2_19321,0319 10,-14.529717,24.241197,19,3,2021,Season 1,10,0,4,300,100,30,1,0,31,Agriculture,Agriculture,Agriculture,"50% degraded miombo, 50% fallow fields"
Zambia,Mayukwayukwa,26MYA25_11_1932021,26MYA25,26MYA25,5,11,T2_19321,0319 11,-14.529599,24.239332,19,3,2021,Season 1,0,0,0,300,50,0,0,0,0,Agriculture,Agriculture,Agriculture,fallow fields
Zambia,Mayukwayukwa,26MYA25_12_1932021,26MYA25,26MYA25,6,12,T2_19321,0319 12,-14.530093,24.23753,19,3,2021,Season 1,4,0,1,200,30,10,0,0,10,Agriculture,Agriculture,Agriculture,"50% maize, 50% secondary growth (former field)"
Zambia,Mayukwayukwa,26MYA22_1_2032021,26MYA22,26MYA22,1,1,T1_20321,0320 01,-14.553296,24.244763,20,3,2021,Season 1,8,0,5,200,50,23,0,0,23,Agriculture,Agriculture,Agriculture,"25% cassava, 25% secondary growth, 50% degraded miombo"
Zambia,Mayukwayukwa,26MYA22_2_2032021,26MYA22,26MYA22,2,2,T1_20321,0320 02,-14.555102,24.244858,20,3,2021,Season 1,10,0,3,1000,100,25,3,0,28,Agriculture,Agriculture,Agriculture,"50% maize, 5% secondary coppice"
Zambia,Mayukwayukwa,26MYA22_3_2032021,26MYA22,26MYA22,3,3,T1_20321,0320 03,-14.556898,24.244982,20,3,2021,Season 1,6,0,2,300,50,30,0,0,30,Agriculture,Agriculture,Agriculture,"50% fallow fields, 50% secondary growth"
Zambia,Mayukwayukwa,26MYA22_4_2032021,26MYA22,26MYA22,4,4,T1_20321,0320 04,-14.558721,24.245161,20,3,2021,Season 1,12,0,4,500,100,40,2,0,42,Agriculture,Agriculture,Agriculture,"50% Small patch semi-intact miombo, fields beyond. 50% fallow fields"
Zambia,Mayukwayukwa,27MYA22_5_2032021,26MYA22,27MYA22,5,5,T1_20321,0320 05,-14.560281,24.246169,20,3,2021,Season 1,3,0,2,50,30,20,0,0,20,Agriculture,Agriculture,Agriculture,fallow / young secondary growth
Zambia,Mayukwayukwa,27MYA22_6_2032021,26MYA22,27MYA22,6,6,T1_20321,0320 06,-14.561555,24.247505,20,3,2021,Season 1,10,4,6,75,50,23,2,0,25,Agriculture,Agriculture,Agriculture,50% secondary growth. 50% semi-intact miombo
Zambia,Mayukwayukwa,27MYA21_7_2032021,27MYA21,27MYA21,1,7,T2_20321,0320 07,-14.562407,24.24916,20,3,2021,Season 1,0,0,0,300,100,0,0,0,0,Agriculture,Agriculture,Agriculture,"50% maize, 25% cassava, 25% fallow"
Zambia,Mayukwayukwa,27MYA21_8_2032021,27MYA21,27MYA21,2,8,T2_20321,0320 08,-14.563218,24.250868,20,3,2021,Season 1,10,0,5,500,75,25,2,0,27,Agriculture,Agriculture,Agriculture,50% semi-intact miombo. 50% fallow fields
Zambia,Mayukwayukwa,27MYA21_9_2032021,27MYA21,27MYA21,3,9,T2_20321,0320 09,-14.563553,24.252706,20,3,2021,Season 1,10,3,6,30,20,50,2,0,52,Agriculture,Agriculture,Agriculture,50% secondary growth. 50% dense low woodland
Zambia,Mayukwayukwa,28MYA21_10_2032021,27MYA21,28MYA21,4,10,T2_20321,0320 10,-14.563636,24.254566,20,3,2021,Season 1,6,0,1,1000,200,1,1,0,2,Agriculture,Agriculture,Agriculture,"25% cassava, 25% fallow, 50% secondary growth"
Zambia,Mayukwayukwa,28MYA21_11_2032021,27MYA21,28MYA21,5,11,T2_20321,0320 11,-14.564458,24.25622,20,3,2021,Season 1,12,0,3,300,30,21,0,1,22,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Mayukwayukwa,28MYA21_12_2032021,27MYA21,28MYA21,6,12,T2_20321,0320 12,-14.565736,24.257553,20,3,2021,Season 1,0,0,0,1000,200,0,0,0,0,Agriculture,Agriculture,Agriculture,maize & village
Zambia,Mayukwayukwa,30MYA27_1_2132021,30MYA27,30MYA27,1,1,T1_21321,0321 01,-14.516215,24.275106,21,3,2021,Season 1,10,0,4,600,200,0,3,0,3,Agriculture,Agriculture,Agriculture,"50% maize, 25% fallow, 25% secondary growth"
Zambia,Mayukwayukwa,30MYA27_2_2132021,30MYA27,30MYA27,2,2,T1_21321,0321 02,-14.515063,24.276581,21,3,2021,Season 1,12,3,5,500,50,40,1,0,41,Agriculture,Agriculture,Agriculture,"50% secondary, 50% degraded miombo"
Zambia,Mayukwayukwa,30MYA27_3_2132021,30MYA27,30MYA27,3,3,T1_21321,0321 03,-14.514135,24.278197,21,3,2021,Season 1,7,1,4,200,100,50,0,0,50,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Mayukwayukwa,30MYA27_4_2132021,30MYA27,30MYA27,4,4,T1_21321,0321 04,-14.513609,24.280018,21,3,2021,Season 1,6,1,3,100,40,40,0,0,40,Agriculture,Agriculture,Agriculture,secondary growth. Degraded miombo beyond
Zambia,Mayukwayukwa,30MYA27_5_2132021,30MYA27,30MYA27,5,5,T1_21321,0321 05,-14.512204,24.281181,21,3,2021,Season 1,6,0,1,500,300,20,0,0,20,Agriculture,Agriculture,Agriculture,"50% secondary growth, 25% fallow, 25% maize"
Zambia,Mayukwayukwa,31MYA27_6_2132021,30MYA27,31MYA27,6,6,T1_21321,0321 06,-14.511425,24.282861,21,3,2021,Season 1,6,0,3,500,75,65,0,0,65,Agriculture,Agriculture,Agriculture,"75% secondary growth, 25% maize"
Zambia,Mayukwayukwa,31MYA27_7_2132021,31MYA27,31MYA27,1,7,T2_21321,0321 07,-14.510786,24.284591,21,3,2021,Season 1,7,0,4,500,75,28,1,0,29,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Mayukwayukwa,31MYA27_8_2132021,31MYA27,31MYA27,2,8,T2_21321,0321 08,-14.510134,24.28632,21,3,2021,Season 1,3,0,1,500,200,24,0,0,24,Agriculture,Agriculture,Agriculture,"25% maize, 25% fallow, 25% secondary, 25% degraded miombo"
Zambia,Mayukwayukwa,31MYA27_9_2132021,31MYA27,31MYA27,3,9,T2_21321,0321 09,-14.509022,24.287771,21,3,2021,Season 1,8,0,2,400,75,50,1,0,51,Agriculture,Agriculture,Agriculture,secondary growth. Fields beyond
Zambia,Mayukwayukwa,31MYA27_10_2132021,31MYA27,31MYA27,4,10,T2_21321,0321 10,-14.508217,24.289485,21,3,2021,Season 1,8,0,2,500,200,25,1,0,26,Agriculture,Agriculture,Agriculture,"50% maize, 50% secondary growth (former field)"
Zambia,Mayukwayukwa,32MYA27_11_2132021,31MYA27,32MYA27,5,11,T2_21321,0321 11,-14.507919,24.29133,21,3,2021,Season 1,3,0,0,500,100,8,0,0,8,Forest Edge,Agriculture,Agriculture,secondary growth (former field)
Zambia,Mayukwayukwa,32MYA28_12_2132021,31MYA27,32MYA28,6,12,T2_21321,0321 12,-14.507262,24.293062,21,3,2021,Season 1,0,0,0,600,200,0,0,0,0,Agriculture,Agriculture,Agriculture,"25% fallow, 75% maize"
Zambia,Mayukwayukwa,30MYA23_1_2232021,30MYA23,30MYA23,1,1,T1_22321,0322 01,-14.550386,24.279293,22,3,2021,Season 1,15,0,5,20,10,4,2,0,6,Forest,Forest,Forest,"50% semi-intact miombo/rosewood transition woodland, 50% degarded woodlands"
Zambia,Mayukwayukwa,30MYA23_2_2232021,30MYA23,30MYA23,2,2,T1_22321,0322 02,-14.548799,24.278408,22,3,2021,Season 1,10,3,5,50,20,20,2,0,22,Forest,Forest,Forest,"50% semi-intact miombo/rosewood transition woodland, 50% degarded woodlands"
Zambia,Mayukwayukwa,30MYA23_3_2232021,30MYA23,30MYA23,3,3,T1_22321,0322 03,-14.547217,24.27753,22,3,2021,Season 1,12,0,6,75,30,20,1,1,22,Forest,Forest,Forest,"50% semi-intact miombo/rosewood transition woodland, 50% degarded woodlands"
Zambia,Mayukwayukwa,30MYA23_4_2232021,30MYA23,30MYA23,4,4,T1_22321,0322 04,-14.545615,24.276698,22,3,2021,Season 1,25,1,5,20,10,10,2,1,13,Forest,Forest,Forest,Semi-intact miombo/rosewood transition woodland
Zambia,Mayukwayukwa,30MYA23_5_2232021,30MYA23,30MYA23,5,5,T1_22321,0322 05,-14.544041,24.275816,22,3,2021,Season 1,10,3,5,50,20,5,4,0,9,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,30MYA24_6_2232021,30MYA23,30MYA24,6,6,T1_22321,0322 06,-14.542433,24.274952,22,3,2021,Season 1,10,2,8,100,30,12,7,0,19,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,30MYA24_7_2232021,30MYA24,30MYA24,1,7,T2_22321,0322 07,-14.540858,24.274073,22,3,2021,Season 1,6,0,3,100,20,15,0,0,15,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,30MYA24_8_2232021,30MYA24,30MYA24,2,8,T2_22321,0322 08,-14.539271,24.273208,22,3,2021,Season 1,10,1,5,75,20,10,4,0,14,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,29MYA24_9_2232021,30MYA24,29MYA24,3,9,T2_22321,0322 09,-14.537672,24.272356,22,3,2021,Season 1,10,2,5,200,75,5,3,0,8,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,29MYA24_10_2232021,30MYA24,29MYA24,4,10,T2_22321,0322 10,-14.53609,24.271451,22,3,2021,Season 1,8,2,4,200,30,17,2,0,19,Forest,Forest,Forest,Degraded miombo/rosewood transition woodland
Zambia,Mayukwayukwa,29MYA25_11_2232021,30MYA24,29MYA25,5,11,T2_22321,0322 11,-14.534488,24.270611,22,3,2021,Season 1,8,0,2,200,50,10,1,0,11,Forest,Forest,Forest,Secondary growth
Zambia,Mayukwayukwa,29MYA25_12_2232021,30MYA24,29MYA25,6,12,T2_22321,0322 12,-14.532935,24.269746,22,3,2021,Season 1,10,2,6,200,75,12,4,0,16,Forest,Forest,Forest,"50% semi-intact miombo/rosewood transition woodland, 50% degraded woodlands"
Zambia,Chitokoloki,7CHI10_1_2532021,7CHI10,7CHI10,1,1,T1_25321,0325 01,-13.9264602,23.22641,25,3,2021,Season 1,20,0,10,75,75,5,4,0,9,Agriculture,Agriculture,Agriculture,"Open woodland on one side, open secondary growth other side"
Zambia,Chitokoloki,7CHI10_2_2532021,7CHI10,7CHI10,2,2,T1_25321,0325 02,-13.9256931,23.228134,25,3,2021,Season 1,20,0,15,100,75,9,3,1,13,Agriculture,Agriculture,Agriculture,Open woodland. Former field beyond
Zambia,Chitokoloki,7CHI10_3_2532021,7CHI10,7CHI10,3,3,T1_25321,0325 03,-13.9248905,23.229854,25,3,2021,Season 1,20,0,10,500,100,25,3,1,29,Agriculture,Agriculture,Agriculture,"Open woodland. Beyond: 25% dense woodland, 75% former field"
Zambia,Chitokoloki,8CHI11_4_2532021,7CHI10,8CHI11,4,4,T1_25321,0325 04,-13.9237304,23.231323,25,3,2021,Season 1,12,0,10,300,75,8,1,0,9,Forest Edge,Agriculture,Agriculture,Open woodland. Field beyond
Zambia,Chitokoloki,8CHI11_5_2532021,7CHI10,8CHI11,5,5,T1_25321,0325 05,-13.9233638,23.233189,25,3,2021,Season 1,10,0,6,300,70,22,0,0,22,Forest Edge,Agriculture,Agriculture,Open woodland. Field beyond
Zambia,Chitokoloki,8CHI11_6_2532021,7CHI10,8CHI11,6,6,T1_25321,0325 06,-13.9234437,23.235103,25,3,2021,Season 1,20,4,10,500,75,21,6,0,27,Forest Edge,Agriculture,Agriculture,Open woodland. Beyond 50% miombo 50% field
Zambia,Chitokoloki,8CHI11_7_2532021,8CHI10,8CHI11,1,7,T2_25321,0325 07,-13.9231189,23.23694,25,3,2021,Season 1,8,0,2,300,100,8,2,0,10,Forest Edge,Agriculture,Agriculture,Open woodland. Beyond 50% miombo 50% cassava field
Zambia,Chitokoloki,8CHI11_8_2532021,8CHI10,8CHI11,2,8,T2_25321,0325 08,-13.9226929,23.238764,25,3,2021,Season 1,12,0,8,300,75,22,3,0,25,Forest Edge,Agriculture,Agriculture,"Open woodland. Beyond 25% ground nuts, 50% cassava, 25% intact miombo"
Zambia,Chitokoloki,8CHI12_9_2532021,8CHI10,8CHI12,3,9,T2_25321,0325 09,-13.9222497,23.240569,25,3,2021,Season 1,10,0,5,300,100,3,4,0,7,Agriculture,Agriculture,Agriculture,"Strip of open woodland. Beyond 75% maize, 25% cassava"
Zambia,Chitokoloki,8CHI12_10_2532021,8CHI10,8CHI12,4,10,T2_25321,0325 10,-13.9215854,23.242303,25,3,2021,Season 1,25,0,10,200,100,10,1,1,12,Agriculture,Agriculture,Agriculture,"50% open woodland, 25% cassava, 25% fallow fields"
Zambia,Chitokoloki,8CHI12_11_2532021,8CHI10,8CHI12,5,11,T2_25321,0325 11,-13.9216218,23.244159,25,3,2021,Season 1,10,0,5,500,100,20,1,0,21,Agriculture,Agriculture,Agriculture,Open woodland. Fields beyond
Zambia,Chitokoloki,8CHI12_12_2532021,8CHI10,8CHI12,6,12,T2_25321,0325 12,-13.921091,23.246501,25,3,2021,Season 1,8,0,4,100,100,20,1,0,21,Agriculture,Agriculture,Agriculture,"50% secondary grwoth (former fields), 50% fields (maize & groundnuts mix)"
Zambia,Chitokoloki,6CHI20_1_2732021,7CHI20,6CHI20,1,1,T1_27321,0327 01,-13.8345506,23.219494,27,3,2021,Season 1,0,0,0,500,100,0,0,0,0,Agriculture,Agriculture,Agriculture,"50% maize, 50% fallow fields"
Zambia,Chitokoloki,6CHI20_2_2732021,7CHI20,6CHI20,2,2,T1_27321,0327 02,-13.8354591,23.221129,27,3,2021,Season 1,6,0,3,300,75,30,0,0,30,Agriculture,Agriculture,Agriculture,"30% fallow fields, 70% secondary growth"
Zambia,Chitokoloki,7CHI20_3_2732021,7CHI20,7CHI20,3,3,T1_27321,0327 03,-13.8362302,23.222814,27,3,2021,Season 1,15,0,6,50,30,40,1,0,41,Agriculture,Agriculture,Agriculture,secondary growth with some tall trees
Zambia,Chitokoloki,7CHI20_4_2732021,7CHI20,7CHI20,4,4,T1_27321,0327 04,-13.8370616,23.224471,27,3,2021,Season 1,6,0,4,50,20,40,0,0,40,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Chitokoloki,7CHI20_5_2732021,7CHI20,7CHI20,5,5,T1_27321,0327 05,-13.8375757,23.226259,27,3,2021,Season 1,6,0,3,75,40,40,0,0,40,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Chitokoloki,7CHI20_6_2732021,7CHI20,7CHI20,6,6,T1_27321,0327 06,-13.8378485,23.228086,27,3,2021,Season 1,8,0,4,200,75,22,1,0,23,Agriculture,Agriculture,Agriculture,secondary growth
Zambia,Chitokoloki,7CHI20_7_2732021,8CHI20,7CHI20,1,7,T2_27321,0327 07,-13.8382918,23.229889,27,3,2021,Season 1,10,0,3,200,40,15,4,0,19,Agriculture,Agriculture,Agriculture,secondary growth (coppice) with some tall trees
Zambia,Chitokoloki,8CHI20_8_2732021,8CHI20,8CHI20,2,8,T2_27321,0327 08,-13.8388409,23.231675,27,3,2021,Season 1,15,0,5,300,40,30,5,0,35,Agriculture,Agriculture,Agriculture,"strip of tall trees, secondary woodland beyond"
Zambia,Chitokoloki,8CHI20_9_2732021,8CHI20,8CHI20,3,9,T2_27321,0327 09,-13.839919,23.233182,27,3,2021,Season 1,10,0,5,50,30,24,1,0,25,Agriculture,Agriculture,Agriculture,Secondary woodland (coppice)
Zambia,Chitokoloki,8CHI20_10_2732021,8CHI20,8CHI20,4,10,T2_27321,0327 10,-13.8408477,23.23478,27,3,2021,Season 1,12,0,5,75,40,40,3,0,43,Agriculture,Agriculture,Agriculture,secondary growth with some tall trees
Zambia,Chitokoloki,8CHI20_11_2732021,8CHI20,8CHI20,5,11,T2_27321,0327 11,-13.8412552,23.2366,27,3,2021,Season 1,10,0,5,200,50,30,2,0,32,Agriculture,Agriculture,Agriculture,"50% maize, 50% secondary, strip of tall trees"
Zambia,Chitokoloki,8CHI20_12_2732021,8CHI20,8CHI20,6,12,T2_27321,0327 12,-13.8419303,23.238312,27,3,2021,Season 1,10,0,8,300,75,18,7,1,26,Agriculture,Agriculture,Agriculture,"25% cassava, 50% secondary growth, 25% degraded miombo"
Zambia,Chitokoloki,13CHI10_1_2832021,13CHI10,13CHI10,1,1,T1_28321,0328 01,-13.9241152,23.278661,28,3,2021,Season 1,12,0,5,500,200,12,3,1,16,Forest,Forest,Forest,50% primary miombo with timber extraction. 50% narrow dambo
Zambia,Chitokoloki,13CHI10_2_2832021,13CHI10,13CHI10,2,2,T1_28321,0328 02,-13.9259197,23.27867,28,3,2021,Season 1,25,0,15,100,75,35,2,0,37,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI10_3_2832021,13CHI10,13CHI10,3,3,T1_28321,0328 03,-13.927752,23.278687,28,3,2021,Season 1,20,0,12,100,75,18,3,0,21,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI10_4_2832021,13CHI10,13CHI10,4,4,T1_28321,0328 04,-13.9295708,23.278784,28,3,2021,Season 1,20,0,15,100,100,18,4,1,23,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI10_5_2832021,13CHI10,13CHI10,5,5,T1_28321,0328 05,-13.9314068,23.27879,28,3,2021,Season 1,20,0,12,100,100,16,2,1,19,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI9_6_2832021,13CHI10,13CHI9,6,6,T1_28321,0328 06,-13.9332287,23.278709,28,3,2021,Season 1,25,0,10,100,100,17,2,1,20,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI9_7_2832021,13CHI9,13CHI9,1,7,T2_28321,0328 07,-13.9350209,23.278961,28,3,2021,Season 1,25,3,15,100,75,28,6,1,35,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI9_8_2832021,13CHI9,13CHI9,2,8,T2_28321,0328 08,-13.9368127,23.279267,28,3,2021,Season 1,25,0,15,100,100,22,3,1,26,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI9_9_2832021,13CHI9,13CHI9,3,9,T2_28321,0328 09,-13.9386003,23.279529,28,3,2021,Season 1,20,0,15,100,100,12,1,1,14,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI9_10_2832021,13CHI9,13CHI9,4,10,T2_28321,0328 10,-13.940391,23.279658,28,3,2021,Season 1,25,0,10,150,100,16,1,1,18,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI8_11_2832021,13CHI9,13CHI8,5,11,T2_28321,0328 11,-13.9421535,23.279172,28,3,2021,Season 1,20,1,12,100,100,12,1,0,13,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,13CHI8_12_2832021,13CHI9,13CHI8,6,12,T2_28321,0328 12,-13.9439665,23.279243,28,3,2021,Season 1,25,0,12,100,75,7,3,0,10,Forest,Forest,Forest,primary miombo with some timber extraction
Zambia,Chitokoloki,10CHI11_1_2932021,10CHI11,10CHI11,1,1,T1_29321,0329 01,-13.9194638,23.249978,29,3,2021,Season 1,20,0,6,200,100,14,1,0,15,Forest Edge,Agriculture,Forest Edge,"Narrow dry dambo. Beyond: 25% maize, 75% fallow fields"
Zambia,Chitokoloki,10CHI11_2_2932021,10CHI11,10CHI11,2,2,T1_29321,0329 02,-13.9187619,23.251679,29,3,2021,Season 1,12,0,4,200,100,25,1,0,26,Forest Edge,Agriculture,Forest Edge,"Narrow dry dambo. Beyond: 25% maize, 50% fallow fields, 25% cassava"
Zambia,Chitokoloki,10CHI11_3_2932021,10CHI11,10CHI11,3,3,T1_29321,0329 03,-13.9180382,23.253369,29,3,2021,Season 1,12,0,6,200,100,12,1,0,13,Forest Edge,Agriculture,Forest Edge,"Narrow dry dambo. Beyond: fields (50% cassava, 50% maize) flanked by primary miombo"
Zambia,Chitokoloki,10CHI11_4_2932021,10CHI11,10CHI11,4,4,T1_29321,0329 04,-13.917622,23.255168,29,3,2021,Season 1,12,0,4,300,100,19,2,0,21,Forest Edge,Forest,Forest Edge,"Narrow dry dambo. Beyond: 40% maize, 50% primary miombo, 10% fallow fields."
Zambia,Chitokoloki,10CHI11_5_2932021,10CHI11,10CHI11,5,5,T1_29321,0329 05,-13.9172045,23.256982,29,3,2021,Season 1,8,0,2,200,100,10,1,0,11,Forest Edge,Forest,Forest Edge,"Narrow dry dambo. Beyond: 20% maize, 60% primary miombo, 20% fallow fields."
Zambia,Chitokoloki,11CHI11_6_2932021,10CHI11,11CHI11,6,6,T1_29321,0329 06,-13.916581,23.25872,29,3,2021,Season 1,8,0,0,200,100,1,0,0,1,Forest,Forest,Forest Edge,Narrow dry dambo. Beyond primary miombo
Zambia,Chitokoloki,11CHI11_7_2932021,11CHI11,11CHI11,1,7,T2_29321,0329 07,-13.9156668,23.260331,29,3,2021,Season 1,10,0,0,200,100,4,0,0,4,Forest,Forest,Forest,Narrow dry dambo. Beyond primary miombo
Zambia,Chitokoloki,11CHI11_8_2932021,11CHI11,11CHI11,2,8,T2_29321,0329 08,-13.9152774,23.262148,29,3,2021,Season 1,15,0,10,100,50,24,2,1,27,Forest,Forest,Forest,"50% primary miombo, 50% narrow dry dambo with primary miombo beyond"
Zambia,Chitokoloki,11CHI11_9_2932021,11CHI11,11CHI11,3,9,T2_29321,0329 09,-13.9157461,23.263949,29,3,2021,Season 1,20,0,10,200,100,10,2,0,12,Forest,Forest,Forest,"50% primary miombo, 50% narrow dry dambo with primary miombo beyond"
Zambia,Chitokoloki,11CHI11_10_2932021,11CHI11,11CHI11,4,10,T2_29321,0329 10,-13.9168767,23.265411,29,3,2021,Season 1,15,0,10,100,100,30,2,0,32,Forest,Forest,Forest,"50% primary miombo, 50% narrow dry dambo with primary miombo beyond"
Zambia,Chitokoloki,12CHI11_11_2932021,11CHI11,12CHI11,5,11,T2_29321,0329 11,-13.918163,23.266721,29,3,2021,Season 1,12,0,6,200,100,42,1,0,43,Forest,Forest,Forest,"50% primary miombo, 50% narrow dry dambo with primary miombo beyond"
Zambia,Chitokoloki,12CHI11_12_2932021,11CHI11,12CHI11,6,12,T2_29321,0329 12,-13.9190113,23.268361,29,3,2021,Season 1,20,0,12,300,150,17,8,0,25,Forest,Forest,Forest,"50% primary miombo, 50% narrow dry dambo with primary miombo beyond"
Zambia,Chitokoloki,8CHI7_1_3032021,8CHI7,8CHI7,1,1,T1_30321,0330 01,-13.9561013,23.23077,30,3,2021,Season 1,10,0,5,75,30,50,0,0,50,Forest Edge,Agriculture,Forest Edge,Young coppice growth
Zambia,Chitokoloki,8CHI7_2_3032021,8CHI7,8CHI7,2,2,T1_30321,0330 02,-13.9561374,23.232651,30,3,2021,Season 1,5,0,1,500,100,20,0,0,20,Forest Edge,Agriculture,Forest Edge,"Young coppice growth, fields beyond"
Zambia,Chitokoloki,8CHI7_3_3032021,8CHI7,8CHI7,3,3,T1_30321,0330 03,-13.9571017,23.234244,30,3,2021,Season 1,25,0,10,500,200,17,4,3,24,Forest Edge,Forest,Forest Edge,"30% primary miombo, 30% degenerated miombo, 30% fallow fields, 10% active fields "
Zambia,Chitokoloki,8CHI7_4_3032021,8CHI7,8CHI7,4,4,T1_30321,0330 04,-13.9573972,23.23606,30,3,2021,Season 1,20,0,10,150,75,30,2,0,32,Forest Edge,Forest,Forest Edge,"Primary woodland, partly opened up"
Zambia,Chitokoloki,8CHI7_5_3032021,8CHI7,8CHI7,5,5,T1_30321,0330 05,-13.9571933,23.237948,30,3,2021,Season 1,15,8,12,100,75,18,5,0,23,Forest Edge,Forest,Forest Edge,"primary miombo with some wood (timber, poles, etc) extraction"
Zambia,Chitokoloki,9CHI7_6_3032021,8CHI7,9CHI7,6,6,T1_30321,0330 06,-13.9568517,23.23975,30,3,2021,Season 1,20,0,12,100,75,36,4,0,40,Forest,Forest,Forest Edge,"primary miombo with some wood (timber, poles, etc) extraction"
Zambia,Chitokoloki,9CHI7_7_3032021,9CHI7,9CHI7,1,7,T2_30321,0330 07,-13.9567686,23.24162,30,3,2021,Season 1,20,6,15,150,100,28,8,0,36,Forest,Forest,Forest,"primary miombo with some wood (timber, poles, etc) extraction"
